7.9379999999999882 0.5 -14.0 1.3600000000000001 2.3799999999999999 9.5099999999999998
-11.80205 -0.75 -0.312 0.625 -1.3300000000000001 -0.10999999999999988 0.019999999999999574 272.93894949999998 267.93894945 270.27828999999997 265.2782899 256.55645950000002 251.55645932499999 260.41843949999998 255.41843929999999
-11.90161 -7.1259999999999764 -0.125 0.625 -0.020000000000000018 -0.10999999999999988 0.019999999999999574 274.49310100000002 269.49310094999998 268.94388750000002 263.94388739999999 255.81470899999999 250.81470905 261.79860200000002 256.79860194999998
-12.000352 -0.75 0.0 0.56300000000000061 0.010000000000000009 -0.10000000000000009 0.019999999999999574 274.8798395 269.87983974999997 267.52999599999998 262.52999590000002 255.2960635 250.29606341900001 263.24267550000002 258.24267555
-12.098076 -0.75 0.125 0.31300000000000061 0.019999999999999796 -0.060000000000000053 0.0099999999999997868 274.99901 269.99900984999999 266.06581849999998 261.06581864999998 255.029741 250.029740863 264.72143799999998 259.72143799999998
-12.195935 -0.75 0.125 0.063000000000000611 0.019999999999999796 -0.020000000000000018 0.0 274.83372800000001 269.83372800000001 264.58055899999999 259.58055919999998 255.0433625 250.04336254565001 266.2056675 261.20566769999999
-12.293516 -0.75 0.125 -0.18699999999999939 0.029999999999999805 0.020000000000000018 -0.0099999999999997868 274.40555499999999 269.40555510000002 263.10344450000002 258.10344470000001 255.33485400000001 250.33485410450001 267.66614600000003 262.66614625
-12.390821 -0.75 0.125 -0.43699999999999939 0.029999999999999805 0.060000000000000053 -0.019999999999999574 273.74365399999999 268.74365404999998 261.66374400000001 256.66374400000001 255.8758995 250.87589955999999 269.07365649999997 264.07365664999998
-12.48826 -0.75 0.125 -0.75 0.029999999999999805 0.11000000000000032 -0.029999999999999361 272.87718799999999 267.87718784999998 260.2907305 255.29073025 256.63727999999998 251.63727976000001 270.39898199999999 265.39898195000001
-12.585831 -0.75 0.125 -0.875 0.019999999999999796 0.14000000000000012 -0.039999999999999147 271.83531950000003 266.83531944999999 259.01367700000003 254.01367677499999 257.58977549999997 252.589775535 271.61290500000001 266.61290509999998
-12.683285 -0.75 0.125 -1.0619999999999994 0.019999999999999796 0.16999999999999993 -0.049999999999998934 270.64721200000002 265.64721179999998 257.86185649999999 252.8618567 258.70416749999998 253.704167735 272.68620900000002 267.68620915000002
-12.780717 -0.75 0.062999999999999945 -1.3119999999999994 0.019999999999999796 0.20999999999999996 -0.060000000000000497 269.34202800000003 264.34202779999998 256.86454350000002 251.86454326 259.95123699999999 254.95123719 273.58967699999999 268.58967704999998
-12.878032 -0.81299999999998818 -0.25 -1.5 -1.3100000000000001 0.24000000000000021 -0.070000000000000284 267.94893050000002 262.94893044999998 256.05100950000002 251.05100965 261.30176499999999 256.30176475000002 274.29409199999998 269.29409184999997
-12.976948 -0.81299999999998818 -0.5 -1.6869999999999994 -0.080000000000000071 0.27000000000000002 -0.070000000000000284 266.49708249999998 261.49708270000002 255.45052899999999 250.45052908599999 262.72653100000002 257.72653124999999 274.77023650000001 269.77023650000001
-13.076307 -0.875 -0.75 -1.8119999999999994 -1.4000000000000001 0.30000000000000027 -0.080000000000000071 265.0156475 260.01564745000002 255.092375 250.09237477299999 264.19631750000002 259.19631755 274.98889400000002 269.98889405
-13.176051 -0.93799999999998818 -1.0620000000000001 -1.9369999999999994 -1.4600000000000002 0.31000000000000005 -0.089999999999999858 263.53379899999999 258.53379905000003 255.00574900000001 250.00574883835 265.68190449999997 260.68190449999997 274.92454650000002 269.92454674999999
-13.275503 -1.0 -1.5 -2.0620000000000012 -1.53 0.33000000000000007 -0.089999999999999858 262.080758 257.08075819999999 255.20349849999999 250.20349849999999 267.15407549999998 262.15407540000001 274.58680149999998 269.58680164999998
-13.374819 -1.0 -1.875 -2.125 -1.6000000000000001 0.3400000000000003 -0.099999999999999645 260.68575800000002 255.6857578 255.6613285 250.66132832 268.58361600000001 263.58361595000002 274.00467200000003 269.00467220000002
-13.473679 -1.0629999999999882 -2.1870000000000003 -2.125 -1.6500000000000001 0.3400000000000003 -0.099999999999999645 259.37803050000002 254.37803073000001 256.34981449999998 251.34981447999999 269.94131199999998 264.94131205000002 273.20737600000001 268.20737604999999
-13.571969 -1.125 -2.4370000000000003 -2.125 -1.6900000000000002 0.3400000000000003 -0.099999999999999645 258.18680999999998 253.186809815 257.23953299999999 252.23953316000001 271.19794949999999 266.19794960000002 272.224131 267.22413104999998
-13.669194 -1.125 -2.625 -2.125 -1.7200000000000002 0.3400000000000003 -0.099999999999999645 257.14132799999999 252.14132791500001 258.30106050000001 253.301060535 272.32431450000001 267.32431444999997 271.08415500000001 266.08415480000002
-13.767551 -1.1879999999999882 -2.8119999999999998 -2.125 -1.7600000000000002 0.3400000000000003 -0.099999999999999645 256.27081800000002 251.27081787500001 259.50497300000001 254.50497279499999 273.29119250000002 268.29119250000002 269.816665 264.81666510000002
-13.866857 -1.1879999999999882 -2.9369999999999998 -2.125 -1.78 0.3400000000000003 -0.099999999999999645 255.6045125 250.60451255500001 260.82184599999999 255.82184609999999 274.06936949999999 269.06936965 268.45087949999999 263.45087960000001
-13.966316 -1.1879999999999882 -3.0619999999999998 -2.0620000000000012 -1.8 0.33000000000000007 -0.099999999999999645 255.17164500000001 250.17164479900001 262.22225650000001 257.22225665000002 274.62963150000002 269.62963174999999 267.01601599999998 262.01601605000002
-14.06533 -1.1879999999999882 -3.0619999999999998 -1.8119999999999994 -1.8 0.29000000000000004 -0.089999999999999858 255.00144750000001 250.00144746262501 263.67678050000001 258.67678065000001 274.94276450000001 269.9427647 265.541292 260.54129219999999
-14.164459 -1.1879999999999882 -3.125 -1.625 -1.8100000000000001 0.26000000000000023 -0.080000000000000071 255.11602600000001 250.116026178 265.15599450000002 260.15599444999998 274.98004950000001 269.98004965000001 264.055926 259.05592575000003
-14.262751 -1.25 -3.125 -1.1869999999999994 -1.8100000000000001 0.18999999999999995 -0.060000000000000497 255.49906050000001 250.49906064149999 266.63069250000001 261.6306927 274.73585100000003 269.7358509 262.589135 257.58913489999998
-14.360625 -1.25 -3.125 -1.0 -1.8100000000000001 0.16000000000000014 -0.049999999999998934 256.12133799999998 251.12133825000001 268.07230900000002 263.07230900000002 274.236943 269.23694319999998 261.17013800000001 256.17013800000001
-14.458995 -1.25 -3.125 -0.81199999999999939 -1.8100000000000001 0.12000000000000011 -0.049999999999998934 256.95363700000001 251.95363696000001 269.45239300000003 264.45239305000001 273.51253000000003 268.51252994999999 259.82815349999998 254.82815357000001
-14.558207 -6.6259999999999764 -3.125 -0.625 -1.8100000000000001 0.090000000000000302 -0.039999999999999147 257.96673449999997 252.96673473000001 270.74249450000002 265.74249465000003 272.5918145 267.59181445000002 258.5924 253.59240002000001
-14.657695 -1.25 -3.125 -0.375 -1.8100000000000001 0.060000000000000053 -0.029999999999999361 259.13140950000002 254.131409515 271.91416349999997 266.91416349999997 271.50400000000002 266.50400000000002 257.492096 252.49209579500001
-14.757545 -1.25 -3.125 -0.125 -1.8100000000000001 0.010000000000000231 -0.019999999999999574 260.41843949999998 255.41843929999999 272.93894949999998 267.93894945 270.27828999999997 265.2782899 256.55645950000002 251.55645932499999
-14.856714 -1.25 -3.125 0.18800000000000061 -1.8100000000000001 -0.040000000000000036 0.0 261.79860200000002 256.79860194999998 274.49310100000002 269.49310094999998 268.94388750000002 263.94388739999999 255.81470899999999 250.81470905
-14.955132 -1.25 -3.125 0.31300000000000061 -1.8100000000000001 -0.06999999999999984 0.0 263.24267550000002 258.24267555 274.8798395 269.87983974999997 267.52999599999998 262.52999590000002 255.2960635 250.29606341900001
-15.05259 -1.25 -2.875 0.375 -1.77 -0.06999999999999984 0.0099999999999997868 264.72143799999998 259.72143799999998 274.99901 269.99900984999999 266.06581849999998 261.06581864999998 255.029741 250.029740863
-15.150716 -1.125 -2.25 0.5 -1.6600000000000001 -0.089999999999999858 0.0099999999999997868 266.2056675 261.20566769999999 274.83372800000001 269.83372800000001 264.58055899999999 259.58055919999998 255.0433625 250.04336254565001
-15.248608 -1.0629999999999882 -1.4370000000000001 0.625 -1.53 -0.10999999999999988 0.019999999999999574 267.66614600000003 262.66614625 274.40555499999999 269.40555510000002 263.10344450000002 258.10344470000001 255.33485400000001 250.33485410450001
-15.346502 -1.0 -1.1870000000000001 0.68800000000000061 -1.4700000000000002 -0.12000000000000011 0.029999999999999361 269.07365649999997 264.07365664999998 273.74365399999999 268.74365404999998 261.66374400000001 256.66374400000001 255.8758995 250.87589955999999
-15.444907 -1.0 -1.125 0.68800000000000061 -1.4700000000000002 -0.12000000000000011 0.029999999999999361 270.39898199999999 265.39898195000001 272.87718799999999 267.87718784999998 260.2907305 255.29073025 256.63727999999998 251.63727976000001
-15.542639 -0.93799999999998818 -0.875 2048.6880000000001 -1.4300000000000002 -0.12000000000000011 0.029999999999999361 271.61290500000001 266.61290509999998 271.83531950000003 266.83531944999999 259.01367700000003 254.01367677499999 257.58977549999997 252.589775535
-15.640233 -0.93799999999998818 -0.5 0.68800000000000061 -0.080000000000000071 -0.12999999999999989 0.029999999999999361 272.68620900000002 267.68620915000002 270.64721200000002 265.64721179999998 257.86185649999999 252.8618567 258.70416749999998 253.704167735
-15.737422 -0.875 -0.375 0.68800000000000061 -0.050000000000000044 -0.12000000000000011 0.029999999999999361 273.58967699999999 268.58967704999998 269.34202800000003 264.34202779999998 256.86454350000002 251.86454326 259.95123699999999 254.95123719
-15.834939 -0.875 -0.187 0.68800000000000061 -0.030000000000000027 -0.12000000000000011 0.029999999999999361 274.29409199999998 269.29409184999997 267.94893050000002 262.94893044999998 256.05100950000002 251.05100965 261.30176499999999 256.30176475000002
-15.93267 -0.875 0.0 0.5 -1.28 -0.089999999999999858 0.019999999999999574 274.77023650000001 269.77023650000001 266.49708249999998 261.49708270000002 255.45052899999999 250.45052908599999 262.72653100000002 257.72653124999999
-16.031269 -0.875 0.062999999999999945 0.25 0.019999999999999796 -0.049999999999999822 0.0099999999999997868 274.98889400000002 269.98889405 265.0156475 260.01564745000002 255.092375 250.09237477299999 264.19631750000002 259.19631755
-16.130275 -0.875 0.125 0.063000000000000611 0.019999999999999796 -0.020000000000000018 0.0 274.92454650000002 269.92454674999999 263.53379899999999 258.53379905000003 255.00574900000001 250.00574883835 265.68190449999997 260.68190449999997
-16.229724 -0.875 0.125 -0.125 0.029999999999999805 0.010000000000000231 -0.0099999999999997868 274.58680149999998 269.58680164999998 262.080758 257.08075819999999 255.20349849999999 250.20349849999999 267.15407549999998 262.15407540000001
-16.329153 -0.875 0.125 -0.43699999999999939 0.029999999999999805 0.060000000000000053 -0.019999999999999574 274.00467200000003 269.00467220000002 260.68575800000002 255.6857578 255.6613285 250.66132832 268.58361600000001 263.58361595000002
-16.428332 -0.875 0.125 -0.68699999999999939 0.029999999999999805 0.11000000000000032 -0.029999999999999361 273.20737600000001 268.20737604999999 259.37803050000002 254.37803073000001 256.34981449999998 251.34981447999999 269.94131199999998 264.94131205000002
-16.526857 -0.875 0.125 -0.93699999999999939 0.029999999999999805 0.14000000000000012 -0.039999999999999147 272.224131 267.22413104999998 258.18680999999998 253.186809815 257.23953299999999 252.23953316000001 271.19794949999999 266.19794960000002
-16.62452 -0.875 0.125 -1.125 0.029999999999999805 0.18000000000000016 -0.049999999999998934 271.08415500000001 266.08415480000002 257.14132799999999 252.14132791500001 258.30106050000001 253.301060535 272.32431450000001 267.32431444999997
-16.722919 -0.875 0.125 -1.375 0.029999999999999805 0.2200000000000002 -0.060000000000000497 269.816665 264.81666510000002 256.27081800000002 251.27081787500001 259.50497300000001 254.50497279499999 273.29119250000002 268.29119250000002
-16.821638 -0.875 0.0 -1.5619999999999994 0.0 0.25 -0.070000000000000284 268.45087949999999 263.45087960000001 255.6045125 250.60451255500001 260.82184599999999 255.82184609999999 274.06936949999999 269.06936965
-16.920811 -0.93799999999998818 -0.375 -1.75 -0.060000000000000053 0.28000000000000025 -0.080000000000000071 267.01601599999998 262.01601605000002 255.17164500000001 250.17164479900001 262.22225650000001 257.22225665000002 274.62963150000002 269.62963174999999
-17.019956 -1.0 -0.68700000000000006 -1.875 -1.3900000000000001 0.30000000000000027 -0.080000000000000071 265.541292 260.54129219999999 255.00144750000001 250.00144746262501 263.67678050000001 258.67678065000001 274.94276450000001 269.9427647
-17.118107 -1.0 -1.0620000000000001 -1.9369999999999994 -1.4500000000000002 0.31000000000000005 -0.089999999999999858 264.055926 259.05592575000003 255.11602600000001 250.116026178 265.15599450000002 260.15599444999998 274.98004950000001 269.98004965000001
-17.215533 -1.0629999999999882 -1.4370000000000001 -2.0 -1.52 0.33000000000000007 -0.089999999999999858 262.589135 257.58913489999998 255.49906050000001 250.49906064149999 266.63069250000001 261.6306927 274.73585100000003 269.7358509
-17.313716 -1.125 -1.8120000000000001 -2.0620000000000012 -1.5800000000000001 0.33000000000000007 -0.099999999999999645 261.17013800000001 256.17013800000001 256.12133799999998 251.12133825000001 268.07230900000002 263.07230900000002 274.236943 269.23694319999998
-17.412284 -1.1879999999999882 -2.125 -2.125 -1.6400000000000001 0.3400000000000003 -0.099999999999999645 259.82815349999998 254.82815357000001 256.95363700000001 251.95363696000001 269.45239300000003 264.45239305000001 273.51253000000003 268.51252994999999
-17.51145 -6.6259999999999764 -2.4370000000000003 -2.125 -1.6900000000000002 0.3400000000000003 -0.099999999999999645 258.5924 253.59240002000001 257.96673449999997 252.96673473000001 270.74249450000002 265.74249465000003 272.5918145 267.59181445000002
-17.610587 -1.25 -2.5619999999999998 -2.125 -1.7200000000000002 0.3400000000000003 -0.099999999999999645 257.492096 252.49209579500001 259.13140950000002 254.131409515 271.91416349999997 266.91416349999997 271.50400000000002 266.50400000000002
-17.709472 -1.3129999999999882 -2.875 -2.125 -1.7600000000000002 0.3400000000000003 -0.099999999999999645 256.55645950000002 251.55645932499999 260.41843949999998 255.41843929999999 272.93894949999998 267.93894945 270.27828999999997 265.2782899
-17.807488 -1.3129999999999882 -3.0 -2.125 -1.78 0.3400000000000003 -0.099999999999999645 255.81470899999999 250.81470905 261.79860200000002 256.79860194999998 274.49310100000002 269.49310094999998 268.94388750000002 263.94388739999999
-17.905357 -1.3129999999999882 -3.125 -2.0620000000000012 -1.8100000000000001 0.33000000000000007 -0.099999999999999645 255.2960635 250.29606341900001 263.24267550000002 258.24267555 274.8798395 269.87983974999997 267.52999599999998 262.52999590000002
-18.004367 -1.3129999999999882 -3.1869999999999998 -1.8119999999999994 -1.8200000000000001 0.29000000000000004 -0.089999999999999858 255.029741 250.029740863 264.72143799999998 259.72143799999998 274.99901 269.99900984999999 266.06581849999998 261.06581864999998
-18.101799 -1.3129999999999882 -3.1869999999999998 -1.3119999999999994 -1.8200000000000001 0.20999999999999996 -0.070000000000000284 255.0433625 250.04336254565001 266.2056675 261.20566769999999 274.83372800000001 269.83372800000001 264.58055899999999 259.58055919999998
-18.199237 -1.375 -3.1869999999999998 -1.125 -1.8200000000000001 0.18000000000000016 -0.060000000000000497 255.33485400000001 250.33485410450001 267.66614600000003 262.66614625 274.40555499999999 269.40555510000002 263.10344450000002 258.10344470000001
-18.296556 -1.375 -3.1869999999999998 -0.93699999999999939 -1.8200000000000001 0.14999999999999991 -0.049999999999998934 255.8758995 250.87589955999999 269.07365649999997 264.07365664999998 273.74365399999999 268.74365404999998 261.66374400000001 256.66374400000001
-18.394087 -1.375 -3.1869999999999998 2047.3130000000001 -1.8200000000000001 0.10000000000000009 -0.039999999999999147 256.63727999999998 251.63727976000001 270.39898199999999 265.39898195000001 272.87718799999999 267.87718784999998 260.2907305 255.29073025
-18.491447 -1.375 -3.1869999999999998 -0.625 -1.8300000000000001 0.090000000000000302 -0.039999999999999147 257.58977549999997 252.589775535 271.61290500000001 266.61290509999998 271.83531950000003 266.83531944999999 259.01367700000003 254.01367677499999
-18.588818 -1.375 -3.25 -0.375 -1.8300000000000001 0.050000000000000266 -0.029999999999999361 258.70416749999998 253.704167735 272.68620900000002 267.68620915000002 270.64721200000002 265.64721179999998 257.86185649999999 252.8618567
-18.68659 -1.375 -3.25 0.0 -1.8300000000000001 0.0 -0.0099999999999997868 259.95123699999999 254.95123719 273.58967699999999 268.58967704999998 269.34202800000003 264.34202779999998 256.86454350000002 251.86454326
-18.785313 -6.5009999999999764 -3.25 0.063000000000000611 -1.8300000000000001 -0.029999999999999805 -0.0099999999999997868 261.30176499999999 256.30176475000002 274.29409199999998 269.29409184999997 267.94893050000002 262.94893044999998 256.05100950000002 251.05100965
-18.88462 -1.375 -3.125 0.25 -1.8100000000000001 -0.049999999999999822 0.0 262.72653100000002 257.72653124999999 274.77023650000001 269.77023650000001 266.49708249999998 261.49708270000002 255.45052899999999 250.45052908599999
-18.983776 -1.375 -2.625 0.43800000000000061 -1.73 -0.080000000000000071 0.0099999999999997868 264.19631750000002 259.19631755 274.98889400000002 269.98889405 265.0156475 260.01564745000002 255.092375 250.09237477299999
-19.083199 -12.624999999999989 -0.56200000000000006 13.938000000000001 -1.6000000000000001 -0.10000000000000009 0.019999999999999574 265.68190449999997 260.68190449999997 274.92454650000002 269.92454674999999 263.53379899999999 258.53379905000003 255.00574900000001 250.00574883835
-19.181646 -1.1879999999999882 -1.4370000000000001 0.625 -1.52 -0.10999999999999988 0.019999999999999574 267.15407549999998 262.15407540000001 274.58680149999998 269.58680164999998 262.080758 257.08075819999999 255.20349849999999 250.20349849999999
-19.279668 -1.1879999999999882 -1.25 0.625 -1.4900000000000002 -0.10999999999999988 0.019999999999999574 268.58361600000001 263.58361595000002 274.00467200000003 269.00467220000002 260.68575800000002 255.6857578 255.6613285 250.66132832
-19.377246 -6.7509999999999764 -0.93700000000000006 0.625 -1.4400000000000002 -0.10999999999999988 0.019999999999999574 269.94131199999998 264.94131205000002 273.20737600000001 268.20737604999999 259.37803050000002 254.37803073000001 256.34981449999998 251.34981447999999
-19.476257 -1.125 -0.75 0.625 -1.4000000000000001 -0.10999999999999988 0.019999999999999574 271.19794949999999 266.19794960000002 272.224131 267.22413104999998 258.18680999999998 253.186809815 257.23953299999999 252.23953316000001
-19.575418 -1.0629999999999882 -0.5 0.625 -1.3600000000000001 -0.10999999999999988 0.019999999999999574 272.32431450000001 267.32431444999997 271.08415500000001 266.08415480000002 257.14132799999999 252.14132791500001 258.30106050000001 253.301060535
-19.674713 -6.8129999999999882 -0.312 0.625 -1.3300000000000001 -0.10999999999999988 0.019999999999999574 273.29119250000002 268.29119250000002 269.816665 264.81666510000002 256.27081800000002 251.27081787500001 259.50497300000001 254.50497279499999
-19.773861 -1.0629999999999882 -0.187 0.625 -0.020000000000000018 -0.10999999999999988 0.019999999999999574 274.06936949999999 269.06936965 268.45087949999999 263.45087960000001 255.6045125 250.60451255500001 260.82184599999999 255.82184609999999
-19.872589 -1.0 0.0 0.5 0.010000000000000009 -0.10000000000000009 0.019999999999999574 274.62963150000002 269.62963174999999 267.01601599999998 262.01601605000002 255.17164500000001 250.17164479900001 262.22225650000001 257.22225665000002
-19.970041 -1.125 0.062999999999999945 0.31300000000000061 -1.26 -327.74000000000001 0.0099999999999997868 274.94276450000001 269.9427647 265.541292 260.54129219999999 255.00144750000001 250.00144746262501 263.67678050000001 258.67678065000001
-20.06789 -1.125 0.062999999999999945 0.063000000000000611 0.010000000000000009 -0.020000000000000018 0.0 274.98004950000001 269.98004965000001 264.055926 259.05592575000003 255.11602600000001 250.116026178 265.15599450000002 260.15599444999998
-20.166637 -1.0629999999999882 0.062999999999999945 -0.18699999999999939 -1.27 0.020000000000000018 -0.0099999999999997868 274.73585100000003 269.7358509 262.589135 257.58913489999998 255.49906050000001 250.49906064149999 266.63069250000001 261.6306927
-20.26575 -1.0629999999999882 0.062999999999999945 -0.43699999999999939 0.010000000000000009 0.060000000000000053 -0.019999999999999574 274.236943 269.23694319999998 261.17013800000001 256.17013800000001 256.12133799999998 251.12133825000001 268.07230900000002 263.07230900000002
-20.364631 -6.7509999999999764 0.062999999999999945 -0.75 0.010000000000000009 0.11000000000000032 -0.029999999999999361 273.51253000000003 268.51252994999999 259.82815349999998 254.82815357000001 256.95363700000001 251.95363696000001 269.45239300000003 264.45239305000001
-20.463524 -1.125 0.062999999999999945 -0.93699999999999939 0.010000000000000009 0.14999999999999991 -0.039999999999999147 272.5918145 267.59181445000002 258.5924 253.59240002000001 257.96673449999997 252.96673473000001 270.74249450000002 265.74249465000003
-20.560966 -1.125 0.0 -1.25 0.010000000000000009 0.18999999999999995 -0.049999999999998934 271.50400000000002 266.50400000000002 257.492096 252.49209579500001 259.13140950000002 254.131409515 271.91416349999997 266.91416349999997
-20.66054 -1.125 0.0 -1.5 0.010000000000000009 0.22999999999999998 -0.060000000000000497 270.27828999999997 265.2782899 256.55645950000002 251.55645932499999 260.41843949999998 255.41843929999999 272.93894949999998 267.93894945
-20.766251 -1.125 -0.062 -1.6869999999999994 0.0 0.27000000000000002 -0.070000000000000284 268.94388750000002 263.94388739999999 255.81470899999999 250.81470905 261.79860200000002 256.79860194999998 274.49310100000002 269.49310094999998
-20.864993 -1.1879999999999882 -0.437 -1.875 -0.070000000000000062 0.30000000000000027 -0.080000000000000071 267.52999599999998 262.52999590000002 255.2960635 250.29606341900001 263.24267550000002 258.24267555 274.8798395 269.87983974999997
-20.962499 -1.25 -0.68700000000000006 -2.0 -1.3900000000000001 0.32000000000000028 -0.089999999999999858 266.06581849999998 261.06581864999998 255.029741 250.029740863 264.72143799999998 259.72143799999998 274.99901 269.99900984999999
-21.059165 -1.25 -0.93700000000000006 -2.0620000000000012 -1.4400000000000002 0.3400000000000003 -0.089999999999999858 264.58055899999999 259.58055919999998 255.0433625 250.04336254565001 266.2056675 261.20566769999999 274.83372800000001 269.83372800000001
-21.164664 -1.3129999999999882 -1.4370000000000001 -2.1870000000000012 -1.52 0.35000000000000009 -0.099999999999999645 263.10344450000002 258.10344470000001 255.33485400000001 250.33485410450001 267.66614600000003 262.66614625 274.40555499999999 269.40555510000002
-21.268695 -1.375 -1.75 -2.25 -1.5800000000000001 0.36000000000000032 -0.099999999999999645 261.66374400000001 256.66374400000001 255.8758995 250.87589955999999 269.07365649999997 264.07365664999998 273.74365399999999 268.74365404999998
-21.367841 -1.4379999999999882 -2.125 -2.25 -1.6300000000000001 0.36000000000000032 -0.10999999999999943 260.2907305 255.29073025 256.63727999999998 251.63727976000001 270.39898199999999 265.39898195000001 272.87718799999999 267.87718784999998
-21.46668 -6.4379999999999882 -2.375 -2.25 -1.6800000000000002 0.36000000000000032 -0.10999999999999943 259.01367700000003 254.01367677499999 257.58977549999997 252.589775535 271.61290500000001 266.61290509999998 271.83531950000003 266.83531944999999
-21.564864 -1.5 -2.625 -2.25 -1.7200000000000002 0.36000000000000032 -0.10999999999999943 257.86185649999999 252.8618567 258.70416749999998 253.704167735 272.68620900000002 267.68620915000002 270.64721200000002 265.64721179999998
-21.664634 -1.5629999999999882 -2.8119999999999998 -2.25 -1.7600000000000002 0.36000000000000032 -0.10999999999999943 256.86454350000002 251.86454326 259.95123699999999 254.95123719 273.58967699999999 268.58967704999998 269.34202800000003 264.34202779999998
-21.761658 -1.625 -2.875 -2.125 -1.77 0.35000000000000009 -0.10999999999999943 256.05100950000002 251.05100965 261.30176499999999 256.30176475000002 274.29409199999998 269.29409184999997 267.94893050000002 262.94893044999998
-21.859403 -1.625 -3.0 -2.125 -1.78 0.3400000000000003 -0.099999999999999645 255.45052899999999 250.45052908599999 262.72653100000002 257.72653124999999 274.77023650000001 269.77023650000001 266.49708249999998 261.49708270000002
-21.956314 -1.625 -3.0619999999999998 -1.75 -1.8 0.28000000000000025 -0.089999999999999858 255.092375 250.09237477299999 264.19631750000002 259.19631755 274.98889400000002 269.98889405 265.0156475 260.01564745000002
-22.053692 -1.625 -3.0619999999999998 -1.4369999999999994 -1.8 0.22999999999999998 -0.070000000000000284 255.00574900000001 250.00574883835 265.68190449999997 260.68190449999997 274.92454650000002 269.92454674999999 263.53379899999999 258.53379905000003
-22.16265 -1.625 -3.0619999999999998 -1.25 -1.8 0.20000000000000018 -0.060000000000000497 255.20349849999999 250.20349849999999 267.15407549999998 262.15407540000001 274.58680149999998 269.58680164999998 262.080758 257.08075819999999
-22.261411 -1.625 -3.0619999999999998 -1.0619999999999994 -1.8 0.16999999999999993 -0.060000000000000497 255.6613285 250.66132832 268.58361600000001 263.58361595000002 274.00467200000003 269.00467220000002 260.68575800000002 255.6857578
-22.35846 -1.6879999999999882 -3.125 -0.75 -1.8100000000000001 0.11000000000000032 -0.039999999999999147 256.34981449999998 251.34981447999999 269.94131199999998 264.94131205000002 273.20737600000001 268.20737604999999 259.37803050000002 254.37803073000001
-22.455354 -6.1879999999999882 -3.125 -0.625 -1.8100000000000001 0.090000000000000302 -0.039999999999999147 257.23953299999999 252.23953316000001 271.19794949999999 266.19794960000002 272.224131 267.22413104999998 258.18680999999998 253.186809815
-22.552926 -1.6879999999999882 -3.125 -0.31199999999999939 -1.8100000000000001 0.040000000000000036 -0.019999999999999574 258.30106050000001 253.301060535 272.32431450000001 267.32431444999997 271.08415500000001 266.08415480000002 257.14132799999999 252.14132791500001
-22.650361 -1.6879999999999882 -3.125 -0.061999999999999389 -1.8100000000000001 0.0 -0.0099999999999997868 259.50497300000001 254.50497279499999 273.29119250000002 268.29119250000002 269.816665 264.81666510000002 256.27081800000002 251.27081787500001
-22.747793 -1.6879999999999882 -3.125 0.063000000000000611 -1.8100000000000001 -0.020000000000000018 -0.0099999999999997868 260.82184599999999 255.82184609999999 274.06936949999999 269.06936965 268.45087949999999 263.45087960000001 255.6045125 250.60451255500001
-22.845218 -1.6879999999999882 -3.125 0.18800000000000061 -1.8100000000000001 -0.040000000000000036 0.0 262.22225650000001 257.22225665000002 274.62963150000002 269.62963174999999 267.01601599999998 262.01601605000002 255.17164500000001 250.17164479900001
-22.942973 -1.625 -3.0 0.25 -1.79 -0.049999999999999822 0.0 263.67678050000001 258.67678065000001 274.94276450000001 269.9427647 265.541292 260.54129219999999 255.00144750000001 250.00144746262501
-23.041836 -1.5629999999999882 -2.5619999999999998 0.31300000000000061 -1.71 -0.060000000000000053 0.0099999999999997868 265.15599450000002 260.15599444999998 274.98004950000001 269.98004965000001 264.055926 259.05592575000003 255.11602600000001 250.116026178
-23.140849 -6.3759999999999764 -1.75 0.43800000000000061 -1.5800000000000001 -0.080000000000000071 0.0099999999999997868 266.63069250000001 261.6306927 274.73585100000003 269.7358509 262.589135 257.58913489999998 255.49906050000001 250.49906064149999
-23.240025 -1.5 -1.375 0.43800000000000061 -1.51 -0.080000000000000071 0.019999999999999574 268.07230900000002 263.07230900000002 274.236943 269.23694319999998 261.17013800000001 256.17013800000001 256.12133799999998 251.12133825000001
-23.338979 -1.4379999999999882 -1.1870000000000001 0.43800000000000061 -1.48 -0.080000000000000071 0.019999999999999574 269.45239300000003 264.45239305000001 273.51253000000003 268.51252994999999 259.82815349999998 254.82815357000001 256.95363700000001 251.95363696000001
-23.437742 -1.375 -0.81200000000000006 0.43800000000000061 -1.4200000000000002 -0.080000000000000071 0.019999999999999574 270.74249450000002 265.74249465000003 272.5918145 267.59181445000002 258.5924 253.59240002000001 257.96673449999997 252.96673473000001
-23.535497 -1.375 -0.5 0.43800000000000061 -0.080000000000000071 -0.080000000000000071 0.019999999999999574 271.91416349999997 266.91416349999997 271.50400000000002 266.50400000000002 257.492096 252.49209579500001 259.13140950000002 254.131409515
-23.633789 -1.3129999999999882 -0.312 0.43800000000000061 -0.060000000000000053 -0.080000000000000071 0.019999999999999574 272.93894949999998 267.93894945 270.27828999999997 265.2782899 256.55645950000002 251.55645932499999 260.41843949999998 255.41843929999999
